,cat_id,cat_nm_0,cat_nm_1,cat_nm_2,cat_nm_3
2564,50004516,생활/건강,주방용품,식기,대접
2565,50004519,생활/건강,주방용품,식기,디저트세트
2566,50004520,생활/건강,주방용품,식기,면기
2567,50004521,생활/건강,주방용품,식기,반상기
2568,50004522,생활/건강,주방용품,식기,볼
2569,50004523,생활/건강,주방용품,식기,소스기
2570,50004524,생활/건강,주방용품,식기,수저
2571,50004525,생활/건강,주방용품,식기,수저받침
2572,50004526,생활/건강,주방용품,식기,수저통
2573,50004534,생활/건강,주방용품,식기,식판
2574,50004527,생활/건강,주방용품,식기,양식기
2575,50004535,생활/건강,주방용품,식기,어린이식기
2576,50004528,생활/건강,주방용품,식기,접시
2577,50004529,생활/건강,주방용품,식기,찬기
2578,50004530,생활/건강,주방용품,식기,티스푼
2579,50004532,생활/건강,주방용품,식기,티스푼/티포크세트
2580,50004531,생활/건강,주방용품,식기,티포크
2581,50004533,생활/건강,주방용품,식기,홈세트
2582,50004799,생활/건강,주방용품,와인용품,디캔터
2583,50004800,생활/건강,주방용품,와인용품,스토퍼/세이버
2584,50004801,생활/건강,주방용품,와인용품,와인랙
2585,50004802,생활/건강,주방용품,와인용품,와인액세서리세트
2586,50004803,생활/건강,주방용품,와인용품,와인오프너
2587,50004804,생활/건강,주방용품,와인용품,와인쿨러
2588,50004536,생활/건강,주방용품,잔/컵,다기/주기
2589,50004537,생활/건강,주방용품,잔/컵,머그
2590,50004543,생활/건강,주방용품,잔/컵,샴페인잔
2591,50005256,생활/건강,주방용품,잔/컵,스텐컵
2592,50004542,생활/건강,주방용품,잔/컵,와인잔
2593,50004538,생활/건강,주방용품,잔/컵,유리컵
2594,50004539,생활/건강,주방용품,잔/컵,찻잔
2595,50004540,생활/건강,주방용품,잔/컵,텀블러
2596,50004541,생활/건강,주방용품,잔/컵,플라스틱컵
2597,50004805,생활/건강,주방용품,제과/제빵용품,계량스푼
2598,50004807,생활/건강,주방용품,제과/제빵용품,계량저울
2599,50004806,생활/건강,주방용품,제과/제빵용품,계량컵
2600,50004816,생활/건강,주방용품,제과/제빵용품,돌림판
2601,50004809,생활/건강,주방용품,제과/제빵용품,모양깍지/짤주머니
2602,50004818,생활/건강,주방용품,제과/제빵용품,밀대
2603,50004811,생활/건강,주방용품,제과/제빵용품,빵칼
2604,50004820,생활/건강,주방용품,제과/제빵용품,빵틀
2605,50004810,생활/건강,주방용품,제과/제빵용품,스패츌러/주걱
2606,50004815,생활/건강,주방용품,제과/제빵용품,식힘망
2607,50004812,생활/건강,주방용품,제과/제빵용품,와플팬
2608,50004813,생활/건강,주방용품,제과/제빵용품,유산지/베이킹컵
2609,50004817,생활/건강,주방용품,제과/제빵용품,작업판/매트
2610,50004814,생활/건강,주방용품,제과/제빵용품,제빵소도구
2611,50004821,생활/건강,주방용품,제과/제빵용품,쿠키커터/모양틀
2612,50004819,생활/건강,주방용품,제과/제빵용품,쿠키팬
2613,50004808,생활/건강,주방용품,제과/제빵용품,쿠킹타이머
2614,50004822,생활/건강,주방용품,제과/제빵용품,핸드믹서기
2615,50004850,생활/건강,주방용품,제수용품,돗자리
2616,50004844,생활/건강,주방용품,제수용품,병풍
2617,50004852,생활/건강,주방용품,제수용품,위패
2618,50004845,생활/건강,주방용품,제수용품,유기제기
2619,50004846,생활/건강,주방용품,제수용품,제기
2620,50004847,생활/건강,주방용품,제수용품,제기세트
2621,50004848,생활/건강,주방용품,제수용품,제기함
2622,50004851,생활/건강,주방용품,제수용품,향/향로
2623,50004849,생활/건강,주방용품,제수용품,휴대용제기
2624,50004785,생활/건강,주방용품,조리기구,거품기
2625,50004772,생활/건강,주방용품,조리기구,계란찜기/계란틀
2626,50004773,생활/건강,주방용품,조리기구,국자
2627,50004784,생활/건강,주방용품,조리기구,기타조리기구
2628,50004774,생활/건강,주방용품,조리기구,김밥/주먹밥틀
2629,50004788,생활/건강,주방용품,조리기구,깔때기
2630,50004791,생활/건강,주방용품,조리기구,다시망/차거름망
2631,50004775,생활/건강,주방용품,조리기구,달고나세트
2632,50004776,생활/건강,주방용품,조리기구,뒤집개
2633,50004777,생활/건강,주방용품,조리기구,믹싱볼
2634,50004778,생활/건강,주방용품,조리기구,바구니
2635,50004787,생활/건강,주방용품,조리기구,솔
2636,50004790,생활/건강,주방용품,조리기구,스퀴저
2637,50004786,생활/건강,주방용품,조리기구,오프너
2638,50004789,생활/건강,주방용품,조리기구,제면기
2639,50004779,생활/건강,주방용품,조리기구,조리도구세트
2640,50004780,생활/건강,주방용품,조리기구,주걱
2641,50004781,생활/건강,주방용품,조리기구,집게
2642,50004782,생활/건강,주방용품,조리기구,채반
2643,50004783,생활/건강,주방용품,조리기구,퐁듀세트
2644,50004769,생활/건강,주방용품,주방수납용품,식기건조대
2645,50004770,생활/건강,주방용품,주방수납용품,싱크선반
2646,50004771,생활/건강,주방용품,주방수납용품,주방정리소품
2647,50004824,생활/건강,주방용품,주방잡화,고무장갑
2648,50004843,생활/건강,주방용품,주방잡화,기타주방잡화
2649,50004825,생활/건강,주방용품,주방잡화,냄비받침
2650,50004829,생활/건강,주방용품,주방잡화,랩
2651,50004830,생활/건강,주방용품,주방잡화,롤백
2652,50004832,생활/건강,주방용품,주방잡화,비닐장갑
2653,50004826,생활/건강,주방용품,주방잡화,수세미
2654,50004833,생활/건강,주방용품,주방잡화,쓰레기봉투
2655,50004823,생활/건강,주방용품,주방잡화,야채탈수기
2656,50004835,생활/건강,주방용품,주방잡화,일회용도시락
2657,50004841,생활/건강,주방용품,주방잡화,일회용빨대
2658,50004834,생활/건강,주방용품,주방잡화,일회용식기
2659,50004836,생활/건강,주방용품,주방잡화,일회용젓가락
2660,50004828,생활/건강,주방용품,주방잡화,쟁반
2661,50004838,생활/건강,주방용품,주방잡화,종이컵
2662,50004839,생활/건강,주방용품,주방잡화,종이컵디스펜서
2663,50004831,생활/건강,주방용품,주방잡화,지퍼백
2664,50004837,생활/건강,주방용품,주방잡화,커피스틱
2665,50004827,생활/건강,주방용품,주방잡화,컵받침/홀더
2666,50004840,생활/건강,주방용품,주방잡화,쿠킹호일
2667,50004842,생활/건강,주방용품,주방잡화,행주
2668,50004561,생활/건강,주방용품,주전자/티포트,주전자
2669,50004562,생활/건강,주방용품,주전자/티포트,티세트
2670,50004563,생활/건강,주방용품,주전자/티포트,티포트
2671,50004756,생활/건강,주방용품,칼/커팅기구,강판
2672,50004757,생활/건강,주방용품,칼/커팅기구,다지기
2673,50004758,생활/건강,주방용품,칼/커팅기구,절구
2674,50004759,생활/건강,주방용품,칼/커팅기구,주방가위
2675,50004760,생활/건강,주방용품,칼/커팅기구,채칼/필러
2676,50004761,생활/건강,주방용품,칼/커팅기구,칼
2677,50004762,생활/건강,주방용품,칼/커팅기구,칼갈이
2678,50004763,생활/건강,주방용품,칼/커팅기구,칼꽂이/블럭
2679,50004764,생활/건강,주방용품,칼/커팅기구,칼세트
2680,50004795,생활/건강,주방용품,커피용품,드립포트
2681,50004794,생활/건강,주방용품,커피용품,스팀피쳐/밀크저그
2682,50004797,생활/건강,주방용품,커피용품,여과지
2683,50004796,생활/건강,주방용품,커피용품,우유거품기
2684,50004792,생활/건강,주방용품,커피용품,커피분쇄기
2685,50004793,생활/건강,주방용품,커피용품,커피추출기
2686,50004798,생활/건강,주방용품,커피용품,템퍼
2687,50004556,생활/건강,주방용품,프라이팬,구이팬
2688,50004557,생활/건강,주방용품,프라이팬,궁중팬/튀김팬
2689,50004558,생활/건강,주방용품,프라이팬,양면팬
2690,50004559,생활/건강,주방용품,프라이팬,일반프라이팬
2691,50004560,생활/건강,주방용품,프라이팬,프라이팬세트
2692,50001842,생활/건강,청소용품,걸레,
2693,50001849,생활/건강,청소용품,기타청소용품,
2694,50001848,생활/건강,청소용품,매직블럭,
2695,50001843,생활/건강,청소용품,먼지떨이/먼지제거기,
2696,50001840,생활/건강,청소용품,밀대/패드,
2697,50001841,생활/건강,청소용품,빗자루/쓰레받기,
2698,50001844,생활/건강,청소용품,솔,
2699,50001845,생활/건강,청소용품,유리닦이용품,
2700,50001846,생활/건강,청소용품,테이프클리너,
2701,50001847,생활/건강,청소용품,회전청소기,
2702,50002477,생활/건강,청소용품,휴지통,다용도휴지통
2703,50002479,생활/건강,청소용품,휴지통,분리수거함
2704,50002476,생활/건강,청소용품,휴지통,압축휴지통
2705,50002478,생활/건강,청소용품,휴지통,음식물쓰레기통
2706,50003892,생활/건강,화방용품,물감/포스터컬러,동양화물감
2707,50003889,생활/건강,화방용품,물감/포스터컬러,수채화물감
2708,50003891,생활/건강,화방용품,물감/포스터컬러,아크릴물감
2709,50003890,생활/건강,화방용품,물감/포스터컬러,유화물감
2710,50003893,생활/건강,화방용품,물감/포스터컬러,포스터컬러
2711,50003786,생활/건강,화방용품,미술도구수납용품,붓통/케이스
2712,50003784,생활/건강,화방용품,미술도구수납용품,아트백
2713,50003785,생활/건강,화방용품,미술도구수납용품,화구통/박스
2714,50003792,생활/건강,화방용품,미술보조용품,목각인형
2715,50003789,생활/건강,화방용품,미술보조용품,물통
2716,50003794,생활/건강,화방용품,미술보조용품,보조제/접착제/정착제
2717,50003793,생활/건강,화방용품,미술보조용품,아크릴판
2718,50003787,생활/건강,화방용품,미술보조용품,이젤
2719,50003790,생활/건강,화방용품,미술보조용품,컬러가이드
2720,50003791,생활/건강,화방용품,미술보조용품,토시/앞치마/장갑
2721,50003788,생활/건강,화방용품,미술보조용품,팔레트
2722,50003884,생활/건강,화방용품,붓,구성붓/세필붓
2723,50003888,생활/건강,화방용품,붓,서예/동양화붓
2724,50003885,생활/건강,화방용품,붓,수채화붓
2725,50003887,생활/건강,화방용품,붓,아크릴붓
2726,50003886,생활/건강,화방용품,붓,유화붓
2727,50003777,생활/건강,화방용품,서예/동양화용품,먹
2728,50003778,생활/건강,화방용품,서예/동양화용품,먹물
2729,50003783,생활/건강,화방용품,서예/동양화용품,멍석
2730,50003781,생활/건강,화방용품,서예/동양화용품,문진
2731,50003779,생활/건강,화방용품,서예/동양화용품,벼루
2732,50003780,생활/건강,화방용품,서예/동양화용품,연적
2733,50003782,생활/건강,화방용품,서예/동양화용품,전각재료
2734,50003899,생활/건강,화방용품,스케치/드로잉용품,마카
2735,50003894,생활/건강,화방용품,스케치/드로잉용품,목탄/콘테
2736,50003895,생활/건강,화방용품,스케치/드로잉용품,수채색연필
2737,50003898,생활/건강,화방용품,스케치/드로잉용품,오일파스텔
2738,50003896,생활/건강,화방용품,스케치/드로잉용품,유성색연필
2739,50003900,생활/건강,화방용품,스케치/드로잉용품,크레파스
2740,50003897,생활/건강,화방용품,스케치/드로잉용품,파스텔
2741,50003901,생활/건강,화방용품,애니메이션용품,라이트박스
2742,50003902,생활/건강,화방용품,애니메이션용품,만화원고지
2743,50003904,생활/건강,화방용품,애니메이션용품,스크린톤
2744,50003903,생활/건강,화방용품,애니메이션용품,펜촉/펜대
2745,50000636,생활/건강,화방용품,우드락/폼보드,
2746,50003802,생활/건강,화방용품,전문지류/미술지류,간지
2747,50003801,생활/건강,화방용품,전문지류/미술지류,골판지
2748,50003798,생활/건강,화방용품,전문지류/미술지류,미술용지
2749,50003803,생활/건강,화방용품,전문지류/미술지류,색종이/종이접기
2750,50003797,생활/건강,화방용품,전문지류/미술지류,스케치북/크로키북
2751,50003796,생활/건강,화방용품,전문지류/미술지류,캔버스/판넬
2752,50003799,생활/건강,화방용품,전문지류/미술지류,한지/공예용지
2753,50003800,생활/건강,화방용품,전문지류/미술지류,화선지
2754,50003905,생활/건강,화방용품,조소/판화용품,조소용품
2755,50003906,생활/건강,화방용품,조소/판화용품,찰흙/점토
2756,50003907,생활/건강,화방용품,조소/판화용품,클레이
2757,50003908,생활/건강,화방용품,조소/판화용품,판화용품
2758,50003882,생활/건강,화방용품,페인트/염료/잉크,염료
2759,50003883,생활/건강,화방용품,페인트/염료/잉크,잉크
2760,50003881,생활/건강,화방용품,페인트/염료/잉크,페인트
